family,silhouette,experiment
PF12480,-0.237357289206578,cls
PF08030,-0.2373635155164449,cls
PF04577,-0.2375371415107923,cls
PF06083,-0.2380078912362492,cls
PF03357,-0.2381206459944242,cls
PF03020,-0.2387490500028545,cls
PF15870,-0.2390484561574357,cls
PF07773,-0.2397355799443716,cls
PF15321,-0.2399679133159738,cls
PF06427,-0.2406462327155065,cls
PF00118,-0.2408752598990788,cls
PF00852,-0.2413738511148272,cls
PF17229,-0.2414911982094118,cls
PF00248,-0.2415436119310875,cls
PF21381,-0.2416307493744696,cls
PF00107,-0.2425656376232674,cls
PF11835,-0.2425776454779479,cls
PF07114,-0.242586956575815,cls
PF14915,-0.2427024215053566,cls
PF01352,-0.2432980041831592,cls
PF05649,-0.243450563181795,cls
PF12721,-0.2437888382440018,cls
PF18362,-0.2439741966699175,cls
PF16519,-0.2440229935236955,cls
PF14845,-0.2440981549938946,cls
PF04840,-0.2450973185702348,cls
PF04000,-0.2451560463964017,cls
PF13882,-0.2452014555714914,cls
PF00122,-0.2456274092861818,cls
PF20412,-0.2458856948458319,cls
PF15255,-0.2463671593419284,cls
PF00478,-0.2468014803904327,cls
PF18861,-0.2470139736093496,cls
PF01479,-0.2470806414340843,cls
PF03148,-0.2472552066174377,cls
PF21026,-0.2476442772715491,cls
PF17207,-0.2479686609565301,cls
PF03798,-0.2480003929495658,cls
PF01064,-0.2483939367997648,cls
PF18109,-0.248414522276472,cls
PF18212,-0.2484375580951222,cls
PF02019,-0.2496555217619045,cls
PF13281,-0.2498980057059925,cls
PF04142,-0.249916226464931,cls
PF00688,-0.2500699220210305,cls
PF15303,-0.2514745447019867,cls
PF08686,-0.2517967582006012,cls
PF02376,-0.2518133484081469,cls
PF04212,-0.252610652723867,cls
PF08614,-0.2527692574519271,cls
PF00105,-0.2528541316653385,cls
PF00428,-0.2530291001529821,cls
PF01504,-0.2531983792358709,cls
PF03096,-0.2536434207670239,cls
PF14977,-0.2537337028739625,cls
PF03045,-0.2538002534325006,cls
PF00652,-0.2539199181405085,cls
PF04487,-0.2540618913758359,cls
PF16500,-0.2541030920150157,cls
PF10257,-0.2548294750005377,cls
PF16187,-0.2549418070732016,cls
PF01883,-0.2549501015454951,cls
PF00019,-0.2550093774410905,cls
PF00110,-0.2551372426890907,cls
PF02862,-0.2552970260329527,cls
PF09111,-0.2563382806782933,cls
PF05253,-0.2563619713557172,cls
PF00630,-0.2565345491373383,cls
PF12260,-0.2566289577909453,cls
PF01253,-0.2567944466854644,cls
PF18020,-0.2568862596987318,cls
PF02230,-0.2569154879662631,cls
PF02463,-0.2570414952994009,cls
PF00252,-0.2572052326396127,cls
PF16184,-0.2574865278065322,cls
PF01399,-0.2579005636984622,cls
PF01471,-0.2580320845198962,cls
PF16474,-0.2581368468713577,cls
PF02580,-0.2583723418057302,cls
PF00104,-0.2584996108173953,cls
PF09162,-0.2589707459673179,cls
PF00992,-0.2593313346790823,cls
PF03826,-0.2595954931895552,cls
PF08700,-0.259701316898524,cls
PF15549,-0.260002676674455,cls
PF03109,-0.2600152549753395,cls
PF05794,-0.2600576202426192,cls
PF00005,-0.2601828477466248,cls
PF15313,-0.2604901926398765,cls
PF02434,-0.2607325902754472,cls
PF15711,-0.2608181703759868,cls
PF02060,-0.2614999464971084,cls
PF00083,-0.2618458711459772,cls
PF00179,-0.2618568502640966,cls
PF01284,-0.2618864086174124,cls
PF04900,-0.2629725693194722,cls
PF08583,-0.2631041123062086,cls
PF16124,-0.2632874762737056,cls
PF04670,-0.2639618821815092,cls
PF04157,-0.2642703775014183,cls
PF03946,-0.2645015582961453,cls
PF01422,-0.2645159274860991,cls
PF01421,-0.2646051125688688,cls
PF01186,-0.2647215696681074,cls
PF16493,-0.2654231005709769,cls
PF01398,-0.2658376438014501,cls
PF05602,-0.2659521433402438,cls
PF01633,-0.2666700470680226,cls
PF02260,-0.2671124511596403,cls
PF01273,-0.2671898073516736,cls
PF04803,-0.2672024996936299,cls
PF13841,-0.2679368338258818,cls
PF00030,-0.2685511653519082,cls
PF14927,-0.2685795953096653,cls
PF12130,-0.2691460156262101,cls
PF13460,-0.2700146484545097,cls
PF01602,-0.2707547851834728,cls
PF04103,-0.2707798156786735,cls
PF13864,-0.2708271322866665,cls
PF13897,-0.2717861479652262,cls
PF16920,-0.2718179816610214,cls
PF00501,-0.2721754553677759,cls
PF02014,-0.2725482771640628,cls
PF00918,-0.2727818882154122,cls
PF03271,-0.2730560938289157,cls
PF01735,-0.2731455712432629,cls
PF00294,-0.2734583338528426,cls
PF04908,-0.2734971516458439,cls
PF02212,-0.2735240301008471,cls
PF08687,-0.2735833419618001,cls
PF00538,-0.2738841469720884,cls
PF04089,-0.2746291392412964,cls
PF02221,-0.2746789089990203,cls
PF07527,-0.2749706568685912,cls
PF10291,-0.2755749803289331,cls
PF12265,-0.2757840849365268,cls
PF03725,-0.2759927427105864,cls
PF13589,-0.2760999852160056,cls
PF21720,-0.2765772653210212,cls
PF00884,-0.2767986429356115,cls
PF17780,-0.2774036143029296,cls
PF18635,-0.2778361479318862,cls
PF14670,-0.2778475966151667,cls
PF18102,-0.2780810693642223,cls
PF05287,-0.2786400834608757,cls
PF04727,-0.2786993429562751,cls
PF00250,-0.2787698619894111,cls
PF17736,-0.2789081522594146,cls
PF03807,-0.2790606386566635,cls
PF13347,-0.2791937467358437,cls
PF00095,-0.2797791026055986,cls
PF07292,-0.2800152217366998,cls
PF00031,-0.2808609982099163,cls
PF13432,-0.2813424947828422,cls
PF21333,-0.2816010349615044,cls
PF01582,-0.281762552277555,cls
PF21225,-0.2822118065061003,cls
PF05347,-0.2830145546924249,cls
PF03009,-0.2834756209983438,cls
PF15558,-0.2842327421032665,cls
PF15228,-0.2844427656085999,cls
PF00930,-0.2846730207038414,cls
PF16178,-0.2849722599242425,cls
PF02201,-0.2850759581313719,cls
PF07004,-0.2850878524884858,cls
PF07522,-0.2856762225944037,cls
PF15268,-0.2859016374886297,cls
PF06473,-0.286193264660643,cls
PF01702,-0.286294107792491,cls
PF12845,-0.2863703465523141,cls
PF08777,-0.2864943200528905,cls
PF00780,-0.2869697506513639,cls
PF01586,-0.2870117090422247,cls
PF08389,-0.2873453336238477,cls
PF00320,-0.2880415290765047,cls
PF15951,-0.2884511477431016,cls
PF16880,-0.2886255075000849,cls
PF16158,-0.2888469255447258,cls
PF15276,-0.2892071598089551,cls
PF07162,-0.2902476429377688,cls
PF00613,-0.2907360060432598,cls
PF00447,-0.2912848887535529,cls
PF14306,-0.2917903066271018,cls
PF07717,-0.2926607632603366,cls
PF13848,-0.2929818149389565,cls
PF18139,-0.2935302566236893,cls
PF16562,-0.2938323370041981,cls
PF15316,-0.2939994135608855,cls
PF08806,-0.2942176578799841,cls
PF10585,-0.2944081564140753,cls
PF14719,-0.2945882352173253,cls
PF03166,-0.2946057571578417,cls
PF02466,-0.294830589520092,cls
PF21055,-0.2952398328467736,cls
PF10242,-0.2957548806919192,cls
PF12146,-0.295820069806285,cls
PF15269,-0.2964044913910643,cls
PF02257,-0.2964259425199817,cls
PF10609,-0.2966165487779387,cls
PF06747,-0.2966961730355847,cls
PF03878,-0.297121122479931,cls
PF04547,-0.2972719700259549,cls
PF01425,-0.2975225546447355,cls
PF00621,-0.2975519270589674,cls
PF13414,-0.2983460131043091,cls
PF09011,-0.2983934302559506,cls
PF02177,-0.2985999068802104,cls
PF10195,-0.2988368851403828,cls
PF03171,-0.2989383944383874,cls
PF16076,-0.2991262811677634,cls
PF20801,-0.2992944827378421,cls
PF01476,-0.2994748180742887,cls
PF00246,-0.2999748540999425,cls
PF00487,-0.3000744018132488,cls
PF03143,-0.3000832648312137,cls
PF08919,-0.3008516149070045,cls
PF00626,-0.3012548662406745,cls
PF00456,-0.301302690204627,cls
PF13850,-0.3013680549459739,cls
PF13695,-0.3015917659974027,cls
PF01248,-0.301858832983889,cls
PF08007,-0.3018997440759276,cls
PF15791,-0.3021696777550551,cls
PF00021,-0.3021868011611771,cls
PF17887,-0.3027061338376463,cls
PF06309,-0.3029103997311383,cls
PF14049,-0.303483491107386,cls
PF04427,-0.3043040316702603,cls
PF05920,-0.3044064518015678,cls
PF00230,-0.3047870187003788,cls
PF02996,-0.3055789468709545,cls
PF13873,-0.3056363330574637,cls
PF15173,-0.3064751125797049,cls
PF12738,-0.3069069460141883,cls
PF08944,-0.3071419909407465,cls
PF03359,-0.307465665626318,cls
PF01170,-0.307823609141172,cls
PF12444,-0.3080517763204023,cls
PF04666,-0.3083077868453958,cls
PF01770,-0.3087834668190286,cls
PF02793,-0.3098100464890997,cls
PF15051,-0.3102672632503745,cls
PF18148,-0.3103052343038265,cls
PF02038,-0.310328380428492,cls
PF03226,-0.3103883361196117,cls
PF00147,-0.3104075932668981,cls
PF17919,-0.3106463011641218,cls
PF16317,-0.3106473040842573,cls
PF04042,-0.3120092026407014,cls
PF03607,-0.3124920307319116,cls
PF20266,-0.3132174539211228,cls
PF17177,-0.3132806018935637,cls
PF00386,-0.3133996264209789,cls
PF00153,-0.3135635944841229,cls
PF00178,-0.3137924268087819,cls
PF01239,-0.3138150582788617,cls
PF04819,-0.313938598106971,cls
PF12763,-0.3144748074591426,cls
PF00038,-0.3145730473476422,cls
PF08075,-0.3145828735006526,cls
PF16192,-0.3147109434461762,cls
PF03874,-0.3147584402120771,cls
PF01566,-0.314956846745645,cls
PF03909,-0.3150211598492184,cls
PF05241,-0.3150902679653585,cls
PF16543,-0.3154742357304828,cls
PF13193,-0.3157275053648663,cls
PF17655,-0.3158408670985485,cls
PF03736,-0.3159010285056674,cls
PF18567,-0.3159821172407939,cls
PF03259,-0.3160027714844882,cls
PF18911,-0.3162568436856895,cls
PF14949,-0.3165146396385975,cls
PF03876,-0.3165541334444139,cls
PF04658,-0.3166336732892482,cls
PF14979,-0.3167804250077658,cls
PF02368,-0.3172819709971004,cls
PF05790,-0.3176888817268554,cls
PF10475,-0.3178323353634419,cls
PF16421,-0.3181715040452619,cls
PF00736,-0.3188905678459322,cls
PF14654,-0.3195458603201606,cls
PF01734,-0.3197162336661908,cls
PF21773,-0.319778462673971,cls
PF00357,-0.3203014194751647,cls
PF05461,-0.3209852319626551,cls
PF04116,-0.3213505600028998,cls
PF09325,-0.321544576126878,cls
PF05193,-0.321627752243124,cls
PF05205,-0.3217917287846151,cls
PF01129,-0.3220619027447922,cls
PF01392,-0.3224878746227419,cls
PF04893,-0.3227020405686487,cls
PF13307,-0.322881493121412,cls
PF00045,-0.3235541549255822,cls
PF00618,-0.3236657481995221,cls
PF01812,-0.3242634764239048,cls
PF00617,-0.3247302578664991,cls
PF00090,-0.3249234043367874,cls
PF00398,-0.3251057950855057,cls
PF13649,-0.3252400864866828,cls
PF14940,-0.3255796339779782,cls
PF04970,-0.3256983503456277,cls
PF07885,-0.3263490261371763,cls
PF18382,-0.3267891320238744,cls
PF00636,-0.3268026385046623,cls
PF00566,-0.3269439901555195,cls
PF06762,-0.3273351541147321,cls
PF00175,-0.3280103500899571,cls
PF01457,-0.3280152745197705,cls
PF02196,-0.3282737717790313,cls
PF16123,-0.3282971337916903,cls
PF05958,-0.3289225781870886,cls
PF18116,-0.3289265878131266,cls
PF17674,-0.3292695631511704,cls
PF02820,-0.3298919984947838,cls
PF14444,-0.3307141841961322,cls
PF10177,-0.3314548267323129,cls
PF17913,-0.3317819383568024,cls
PF01105,-0.3320384559862734,cls
PF09750,-0.3324664345192387,cls
PF03914,-0.3326078489995061,cls
PF20443,-0.3326637644840013,cls
PF00291,-0.3327503643006627,cls
PF08726,-0.3327687375521171,cls
PF07156,-0.3328461419392358,cls
PF00406,-0.3328915238802123,cls
PF04826,-0.3329205877461484,cls
PF09067,-0.3329429177758955,cls
PF01866,-0.33308837074201,cls
PF01255,-0.3331185508474262,cls
PF13908,-0.3334449585806896,cls
PF01400,-0.3334575428817953,cls
PF01403,-0.3334578858504071,cls
PF01342,-0.3336649028381098,cls
PF01759,-0.3338091817935157,cls
PF02205,-0.3338865545609091,cls
PF01073,-0.3340486514266294,cls
PF03137,-0.334051056214987,cls
PF02359,-0.3349670360330259,cls
PF02759,-0.3355564508909298,cls
PF07830,-0.3359968184993909,cls
PF15705,-0.3361953155721614,cls
PF01119,-0.3362099850961066,cls
PF01344,-0.3366770852745938,cls
PF01728,-0.3367753886833425,cls
PF00578,-0.3381514406285504,cls
PF21290,-0.3383279969078543,cls
PF06456,-0.3385288621467999,cls
PF01843,-0.3387268371390164,cls
PF14922,-0.3393472997272673,cls
PF00651,-0.3395851810079658,cls
PF11952,-0.3398897338752669,cls
PF12848,-0.3401407677358409,cls
PF01145,-0.340472978112196,cls
PF01275,-0.3410394476233431,cls
PF13465,-0.3410613331664486,cls
PF07859,-0.341357083940943,cls
PF13621,-0.3414541511060356,cls
PF01596,-0.3415031574611706,cls
PF08241,-0.3415100241546525,cls
PF10393,-0.3415106913576704,cls
PF00157,-0.3418034338062022,cls
PF15298,-0.3430601836206374,cls
PF09336,-0.3431143257231588,cls
PF15024,-0.3434528088721063,cls
PF00111,-0.343880559541468,cls
PF00266,-0.3440508610352809,cls
PF02210,-0.3441904232850754,cls
PF10223,-0.3445943791820446,cls
PF07810,-0.3451229769585688,cls
PF01480,-0.3451910592519763,cls
PF04153,-0.3454230843154384,cls
PF00899,-0.3455494361140974,cls
PF00074,-0.3457958828677326,cls
PF09280,-0.3461993115484937,cls
PF01920,-0.3468181607915731,cls
PF07809,-0.3474306601351312,cls
PF00012,-0.3476216892187845,cls
PF08934,-0.347825029060212,cls
PF15246,-0.3481540972063808,cls
PF15275,-0.3485447568739931,cls
PF02351,-0.3495333132522719,cls
PF01093,-0.3498898822834879,cls
PF00094,-0.3499247277526263,cls
PF12352,-0.3499870344971275,cls
PF01900,-0.3502490278039047,cls
PF15796,-0.3504071880101575,cls
PF19030,-0.350572493739294,cls
PF12456,-0.3509194154592862,cls
PF13857,-0.3511095361036052,cls
PF13476,-0.3513454319033073,cls
PF13843,-0.3514314013540748,cls
PF15309,-0.3524152767200026,cls
PF02994,-0.352604490159998,cls
PF00268,-0.3537743478811619,cls
PF01008,-0.3540938213329375,cls
PF01564,-0.3541924811647741,cls
PF00052,-0.3542983116172659,cls
PF04300,-0.3545011173078083,cls
PF00670,-0.354679602932226,cls
PF05577,-0.3547073222642118,cls
PF14707,-0.354807560720849,cls
PF16470,-0.3552861160238323,cls
PF03465,-0.355495764880703,cls
PF03066,-0.3558460118511248,cls
PF02932,-0.3563014812637557,cls
PF12443,-0.3565551357800495,cls
PF03062,-0.3567435854652895,cls
PF03455,-0.3568554120024743,cls
PF00454,-0.3572703076562012,cls
PF17681,-0.3574867735756675,cls
PF00288,-0.3579277210284238,cls
PF08542,-0.3580647698698053,cls
PF01388,-0.3581140672094648,cls
PF10275,-0.35832226448638,cls
PF02889,-0.3584604713976995,cls
PF04847,-0.3586906836335897,cls
PF02187,-0.3586992106528169,cls
PF08416,-0.3592370028423214,cls
PF04628,-0.3594248648372935,cls
PF00020,-0.3596809758645254,cls
PF00635,-0.3597690053855438,cls
PF16652,-0.3599249627778634,cls
PF07528,-0.3600762829904766,cls
PF07562,-0.360599566593043,cls
PF15439,-0.3606495047411517,cls
PF00022,-0.3606824951164535,cls
PF00071,-0.3607953566108674,cls
PF10211,-0.3610274088856621,cls
PF21161,-0.3610413560673694,cls
PF00575,-0.3611543982128686,cls
PF01546,-0.3613109481753012,cls
PF08646,-0.3620436797021502,cls
PF00135,-0.3620844592777223,cls
PF02214,-0.3623719383134507,cls
PF03931,-0.3625097111558273,cls
PF02453,-0.3625377273346707,cls
PF00339,-0.3628704091067012,cls
PF01040,-0.3628782699402846,cls
PF08336,-0.3632534518765486,cls
PF05773,-0.3632548555055562,cls
PF08516,-0.3636022165172408,cls
PF00271,-0.3637883516833247,cls
PF13913,-0.3639425814588874,cls
PF01034,-0.3651512508256617,cls
PF08487,-0.365638718848751,cls
PF00173,-0.3658350537854613,cls
PF03403,-0.3661137344038545,cls
PF08205,-0.3667340803265307,cls
PF01463,-0.3680494333102049,cls
PF00586,-0.3681154800918824,cls
PF01624,-0.3683907416207695,cls
PF15229,-0.3684439171289548,cls
PF13191,-0.3688929236555135,cls
PF21343,-0.3690837923500908,cls
PF00750,-0.3691870182070286,cls
PF03530,-0.3692358779345564,cls
PF01163,-0.3696033302475179,cls
PF03556,-0.3701272488742436,cls
PF04810,-0.3705158230108276,cls
PF04003,-0.3706489553331568,cls
PF00079,-0.371151969068935,cls
PF07974,-0.3713643395586302,cls
PF00784,-0.3716143515221928,cls
PF16174,-0.3717098891638868,cls
PF10565,-0.3718757636555025,cls
PF13415,-0.3718941163017631,cls
PF10591,-0.3719706178897005,cls
PF13012,-0.3719747024136398,cls
PF01663,-0.372114003621763,cls
PF12906,-0.3724506964156068,cls
PF00106,-0.3730866291643928,cls
PF01448,-0.3735968576934776,cls
PF13927,-0.3738169367235635,cls
PF02771,-0.3742089666383603,cls
PF13898,-0.3745630685090472,cls
PF07707,-0.3746452680302894,cls
PF02807,-0.3746558306114286,cls
PF06027,-0.3751684323770537,cls
PF09334,-0.3752071201158335,cls
PF10482,-0.3756947798397197,cls
PF00047,-0.3758757402867687,cls
PF15304,-0.3759236501037474,cls
PF11717,-0.3759282009426126,cls
PF03987,-0.3760765834361003,cls
PF02984,-0.3761590337732683,cls
PF01981,-0.3761784530830744,cls
PF03151,-0.3762152547055654,cls
PF12998,-0.3764905083847974,cls
PF15423,-0.3766917411734509,cls
PF13877,-0.3768179450214393,cls
PF01509,-0.3768565681310988,cls
PF09727,-0.3770635552736596,cls
PF13925,-0.3776317777359557,cls
PF01180,-0.377642990760161,cls
PF08676,-0.3777458308469831,cls
PF16899,-0.3777459911660903,cls
PF02137,-0.3777560208856882,cls
PF00112,-0.3780721776854064,cls
PF02036,-0.3782241488157793,cls
PF00568,-0.3784509952936596,cls
PF02008,-0.3784969569575063,cls
PF05195,-0.3785437407135077,cls
PF09079,-0.3788347802884795,cls
PF15010,-0.3789240732424363,cls
PF17862,-0.3790222085828751,cls
PF13891,-0.3790411165805065,cls
PF01569,-0.3790545217161836,cls
PF00473,-0.3797810045324168,cls
PF21222,-0.3797873722634687,cls
PF01712,-0.3799682503807043,cls
PF00615,-0.3800982995401361,cls
PF00610,-0.3801247811952597,cls
PF17960,-0.3802501395442809,cls
PF08569,-0.3803853506091992,cls
PF16676,-0.3806877969893997,cls
PF14851,-0.3809182900174729,cls
PF02732,-0.3811751748070691,cls
PF10601,-0.3813948682346479,cls
PF00439,-0.3816283304482177,cls
PF05916,-0.3817684971937678,cls
PF16177,-0.3820061605966497,cls
PF00219,-0.3822423310886981,cls
PF00300,-0.3823284419395756,cls
PF02826,-0.3826529176826718,cls
PF01974,-0.3826952250748933,cls
PF13905,-0.3829961755462182,cls
PF01279,-0.3832355201795417,cls
PF03451,-0.3832692540962272,cls
PF08271,-0.3834264896853406,cls
PF02828,-0.383447514106457,cls
PF08609,-0.3836707157584486,cls
PF14645,-0.3837270143152264,cls
PF00167,-0.383807114234008,cls
PF01412,-0.3838370403307226,cls
PF14992,-0.3839968654273759,cls
PF11969,-0.384251240951808,cls
PF10265,-0.3846541948140374,cls
PF01019,-0.3848528794091657,cls
PF13517,-0.3850388331910457,cls
PF08391,-0.3854431059431724,cls
PF21704,-0.3859520901598468,cls
PF00255,-0.3859922676511041,cls
PF16533,-0.3862352174743691,cls
PF12171,-0.3862631766418271,cls
PF19026,-0.3865659527352334,cls
PF03619,-0.3867381476821383,cls
PF00704,-0.387137383591957,cls
PF00530,-0.387331455297331,cls
PF07303,-0.3873605895772102,cls
PF13638,-0.3875190844280546,cls
PF00051,-0.3877899295122065,cls
PF00210,-0.3879719721955245,cls
PF08449,-0.3879730416388089,cls
PF04505,-0.3880202983636198,cls
PF06859,-0.3881597320202676,cls
PF00446,-0.3882332323977948,cls
PF15336,-0.3888512042733982,cls
PF09770,-0.388980269033004,cls
PF00459,-0.3891377150080946,cls
PF00176,-0.3895044099774879,cls
PF02204,-0.3898175288565961,cls
PF03006,-0.3899036467586855,cls
PF07992,-0.3899547840283914,cls
PF17035,-0.3899794774190143,cls
PF02174,-0.3902107758248667,cls
PF14580,-0.3906018621825176,cls
PF02150,-0.3906570380166836,cls
PF05186,-0.3910114199777404,cls
PF00293,-0.3911629305721714,cls
PF09240,-0.3912180004960636,cls
PF01694,-0.3913414034333298,cls
PF00855,-0.3913827003271076,cls
PF00233,-0.3915199179240438,cls
PF13653,-0.3918575943901255,cls
PF14988,-0.3921256455108488,cls
PF00123,-0.3928992538321008,cls
PF00046,-0.3929730958426457,cls
PF00066,-0.3930730026863968,cls
PF04750,-0.3933374371495871,cls
PF00014,-0.3934123277730569,cls
PF03371,-0.3934266059595694,cls
PF00876,-0.3938462635122215,cls
PF00452,-0.394182356899684,cls
PF02198,-0.3943304179042822,cls
PF15374,-0.3945360067054221,cls
PF01462,-0.39460047458821,cls
PF04438,-0.3947989982758048,cls
PF03942,-0.3948014554483706,cls
PF06467,-0.3948075278259528,cls
PF16350,-0.3948886275608774,cls
PF00849,-0.3951397128519225,cls
PF03185,-0.3952796672258651,cls
PF03645,-0.395910229983015,cls
PF01207,-0.3960014148156554,cls
PF10239,-0.3962642705910146,cls
PF00383,-0.3963248913420999,cls
PF00659,-0.3965670621931997,cls
PF08515,-0.3969892914072455,cls
PF00642,-0.397030477875248,cls
PF02138,-0.3974327209651986,cls
PF17205,-0.3976866761524542,cls
PF05049,-0.3982939449254557,cls
PF13489,-0.3983668132106703,cls
PF02225,-0.3984697244100216,cls
PF00063,-0.3987034393041468,cls
PF13865,-0.3990615257423047,cls
PF00657,-0.3995801353339335,cls
PF02475,-0.3997793715901082,cls
PF08755,-0.4001305281851751,cls
PF15193,-0.4001775992728063,cls
PF03643,-0.400374947152821,cls
PF03567,-0.4012064983147499,cls
PF14753,-0.4012067476113461,cls
PF00812,-0.4012353272480026,cls
PF12180,-0.4012729353712664,cls
PF14634,-0.4020086178097284,cls
PF03034,-0.4020741242525337,cls
PF21047,-0.4021472690309902,cls
PF18201,-0.402165247723926,cls
PF00858,-0.4023155257759155,cls
PF05843,-0.4023808956225026,cls
PF03114,-0.4024427609782326,cls
PF11838,-0.4025250401619522,cls
PF00957,-0.4025815301200408,cls
PF02825,-0.4026396452304498,cls
PF00664,-0.402673681021425,cls
PF00520,-0.4033243686168613,cls
PF13804,-0.403340089512785,cls
PF08374,-0.4036625717920951,cls
PF07648,-0.403689247215257,cls
PF04664,-0.4037467728891662,cls
PF05686,-0.4040216716067648,cls
PF00962,-0.4045915638971339,cls
PF04494,-0.4047957016381721,cls
PF00180,-0.4048691241226799,cls
PF14997,-0.4052340386160029,cls
PF01428,-0.405441078957035,cls
PF08311,-0.4055840295949832,cls
PF00781,-0.4059528401893864,cls
PF05283,-0.4059939122178669,cls
PF00685,-0.4060474549622163,cls
PF10034,-0.406193641021707,cls
PF07496,-0.4063843906137994,cls
PF07842,-0.4064548587956947,cls
PF13837,-0.4066094128510532,cls
PF03568,-0.4071004907690822,cls
PF05154,-0.4071768986762177,cls
PF05434,-0.4074765823960243,cls
PF17807,-0.4074796195525529,cls
PF10192,-0.4076907992815428,cls
PF01565,-0.4079330947864457,cls
PF14965,-0.4080731649810288,cls
PF12947,-0.4081200274132434,cls
PF00307,-0.408612584245005,cls
PF00557,-0.4086227428055686,cls
PF00850,-0.4086236167856564,cls
PF00225,-0.4086754639370631,cls
PF04072,-0.4087387413041307,cls
PF00554,-0.4088389458087961,cls
PF03098,-0.4088579730994085,cls
